qseqid	sseqid	pident	length	qlen	slen	evalue	bitscore	qcovhsp	staxids	sphylums	sgenus	sspecies	stitle
Pcub-SC1982_037_000126.1	KAF0703002.1	27.4	424	962	390	7.59e-14	79.7	40.1	112090	Oomycota	Aphanomyces	Aphanomyces astaci	KAF0703002.1 hypothetical protein AaE_015601 [Aphanomyces astaci]
Pcub-SC1982_037_000126.1	RHY48109.1	28.7	349	962	876	1.14e-13	80.9	33.5	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY48109.1 hypothetical protein DYB34_010393, partial [Aphanomyces astaci]
Pcub-SC1982_037_000126.1	RHY21989.1	29.4	354	962	837	1.46e-13	80.5	33.6	157072	Oomycota	Aphanomyces	Aphanomyces invadans	RHY21989.1 hypothetical protein DYB32_009651 [Aphanomyces invadans]
Pcub-SC1982_037_000126.1	KAF1316980.1	28.4	356	962	487	1.78e-13	79.3	33.4	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1316980.1 hypothetical protein FI667_g15056, partial [Globisporangium splendens]
Pcub-SC1982_037_000126.1	XP_009842762.1	27.5	385	962	877	2.60e-13	79.7	36.5	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009842762.1 hypothetical protein H257_16127 [Aphanomyces astaci]
Pcub-SC1982_037_000126.1	RHY46698.1	26.7	439	962	451	2.65e-13	78.6	41.7	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY46698.1 hypothetical protein DYB30_008045, partial [Aphanomyces astaci]
Pcub-SC1982_037_000126.1	XP_009829294.1	26.7	439	962	463	2.81e-13	78.6	41.7	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009829294.1 hypothetical protein H257_05960 [Aphanomyces astaci]
Pcub-SC1982_037_000126.1	KAG2510669.1	27.4	413	962	462	3.71e-13	78.2	36.9	325452	Oomycota	Phytophthora	Phytophthora kernoviae	KAG2510669.1 hypothetical protein JM18_008738 [Phytophthora kernoviae]
Pcub-SC1982_037_000127.1	KAF4321643.1	36.0	350	960	335	3.62e-37	147	36.0	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4321643.1 hypothetical protein G195_005166 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000127.1	KAF4325825.1	30.8	227	960	254	4.14e-20	95.9	23.3	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325825.1 hypothetical protein G195_000453 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000127.1	KAF4319884.1	27.8	291	960	341	2.53e-15	83.6	29.7	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4319884.1 hypothetical protein G195_006869 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000127.1	TMW69591.1	28.1	384	960	512	3.63e-14	81.6	37.2	41045	Oomycota	Pythium	Pythium oligandrum	TMW69591.1 hypothetical protein Poli38472_001747 [Pythium oligandrum]
Pcub-SC1982_037_000127.1	TMW69623.1	26.7	352	960	533	3.37e-12	75.5	33.8	41045	Oomycota	Pythium	Pythium oligandrum	TMW69623.1 hypothetical protein Poli38472_001779 [Pythium oligandrum]
Pcub-SC1982_037_000127.1	KAF0716294.1	27.8	356	960	496	5.29e-12	74.7	34.2	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0716294.1 hypothetical protein As57867_002903, partial [Aphanomyces stellatus]
Pcub-SC1982_037_000127.1	KAF1316980.1	27.0	344	960	487	6.79e-12	74.3	33.6	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1316980.1 hypothetical protein FI667_g15056, partial [Globisporangium splendens]
Pcub-SC1982_037_000127.1	KAF1336617.1	25.6	324	960	577	1.13e-11	73.9	30.7	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1336617.1 hypothetical protein FI667_g283, partial [Globisporangium splendens]
Pcub-SC1982_037_000127.1	KAF1336355.1	26.2	359	960	485	1.18e-11	73.6	34.1	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1336355.1 hypothetical protein FI667_g277, partial [Globisporangium splendens]
Pcub-SC1982_037_000127.1	GLE10725.1	25.4	433	960	551	1.41e-11	73.6	41.7	114742	Oomycota	Pythium	Pythium insidiosum	GLE10725.1 hypothetical protein PINS_up022965 [Pythium insidiosum]
Pcub-SC1982_037_000127.1	KAF1336354.1	26.2	359	960	570	1.47e-11	73.6	34.1	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1336354.1 hypothetical protein FI667_g276, partial [Globisporangium splendens]
Pcub-SC1982_037_000127.1	RHY48109.1	26.0	358	960	876	1.56e-11	73.9	33.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY48109.1 hypothetical protein DYB34_010393, partial [Aphanomyces astaci]
Pcub-SC1982_037_000127.1	XP_009842762.1	26.0	358	960	877	2.05e-11	73.6	33.6	112090	Oomycota	Aphanomyces	Aphanomyces astaci	XP_009842762.1 hypothetical protein H257_16127 [Aphanomyces astaci]
Pcub-SC1982_037_000127.1	KAF1793362.1	26.5	347	960	452	2.42e-11	72.4	33.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAF1793362.1 Peptidase S8, subtilisin-related [Phytophthora cactorum]
Pcub-SC1982_037_000127.1	KAG2775340.1	26.5	347	960	465	2.55e-11	72.4	33.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2775340.1 hypothetical protein Pcac1_g13935 [Phytophthora cactorum]
Pcub-SC1982_037_000127.1	KAG9401034.1	27.2	353	960	465	2.55e-11	72.4	34.0	112091	Oomycota	Aphanomyces	Aphanomyces cochlioides	KAG9401034.1 hypothetical protein AC1031_009787 [Aphanomyces cochlioides]
Pcub-SC1982_037_000127.1	KAG3194234.1	26.5	347	960	481	2.69e-11	72.4	33.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3194234.1 hypothetical protein PC128_g9527 [Phytophthora cactorum]
Pcub-SC1982_037_000127.1	KAG3016521.1	26.5	347	960	481	2.69e-11	72.4	33.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3016521.1 hypothetical protein PC120_g11563 [Phytophthora cactorum]
Pcub-SC1982_037_000127.1	KAG4053452.1	26.5	347	960	481	2.69e-11	72.4	33.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG4053452.1 hypothetical protein PC123_g11397 [Phytophthora cactorum]
Pcub-SC1982_037_000127.1	KAG2830388.1	26.5	347	960	481	2.69e-11	72.4	33.5	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2830388.1 hypothetical protein PC112_g7697 [Phytophthora cactorum]
Pcub-SC1982_037_000127.1	KAG3114901.1	26.5	347	960	482	2.70e-11	72.4	33.5	53986	Oomycota	Phytophthora	Phytophthora idaei	KAG3114901.1 hypothetical protein PI125_g5992 [Phytophthora idaei]
Pcub-SC1982_037_000127.1	KAF0694284.1	26.8	385	960	482	2.70e-11	72.4	35.8	120398	Oomycota	Aphanomyces	Aphanomyces stellatus	KAF0694284.1 hypothetical protein As57867_014776 [Aphanomyces stellatus]
Pcub-SC1982_037_000127.1	KAG6975863.1	26.5	347	960	417	4.82e-11	71.2	33.5	2496075	Oomycota	Phytophthora	Phytophthora aleatoria	KAG6975863.1 hypothetical protein JG688_00001967 [Phytophthora aleatoria]
Pcub-SC1982_037_000127.1	TMW69598.1	25.9	432	960	537	5.47e-11	71.6	41.5	41045	Oomycota	Pythium	Pythium oligandrum	TMW69598.1 hypothetical protein Poli38472_001754 [Pythium oligandrum]
Pcub-SC1982_037_000127.1	GLE10724.1	25.2	433	960	540	5.51e-11	71.6	41.7	114742	Oomycota	Pythium	Pythium insidiosum	GLE10724.1 hypothetical protein PINS_up022964 [Pythium insidiosum]
Pcub-SC1982_037_000130.1	KAF4323848.1	32.4	238	416	395	4.43e-22	102	56.3	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4323848.1 hypothetical protein G195_003017 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000130.1	KAF4324660.1	27.4	270	416	254	1.21e-18	89.7	63.7	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324660.1 hypothetical protein G195_002016 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000130.1	KAG3106671.1	27.4	270	416	378	6.43e-18	89.7	63.7	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3106671.1 hypothetical protein PC122_g320 [Phytophthora cactorum]
Pcub-SC1982_037_000130.1	KAF4324755.1	30.1	229	416	442	1.14e-15	83.6	54.6	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324755.1 hypothetical protein G195_001108 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000130.1	KAF4323847.1	27.8	223	416	345	2.83e-14	78.6	53.4	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4323847.1 hypothetical protein G195_003016 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000130.1	KAF4320864.1	27.5	240	416	208	7.57e-09	60.5	53.4	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4320864.1 hypothetical protein G195_006018 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000130.1	KAG2980407.1	36.6	82	416	190	1.34e-06	53.5	19.2	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2980407.1 hypothetical protein PC120_g24968 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAF4324973.1	28.6	318	1219	1996	7.52e-30	134	25.4	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324973.1 hypothetical protein G195_001694 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAG2884493.1	29.4	316	1219	685	8.99e-30	132	25.2	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2884493.1 hypothetical protein PC117_g25816 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAG3106599.1	26.6	334	1219	832	2.33e-24	115	26.2	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3106599.1 hypothetical protein PC122_g289 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAF4323895.1	31.7	186	1219	897	4.06e-16	89.4	14.8	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4323895.1 hypothetical protein G195_001828 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4324678.1	23.9	327	1219	773	1.85e-15	87.0	26.2	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324678.1 hypothetical protein G195_002000 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4325801.1	26.9	175	1219	499	3.84e-15	85.1	14.3	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325801.1 hypothetical protein G195_000491 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAG2969613.1	30.1	186	1219	265	9.01e-15	80.9	14.8	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2969613.1 hypothetical protein PC120_g26684 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAG4252084.1	31.9	160	1219	595	2.58e-13	79.7	12.8	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG4252084.1 hypothetical protein PC116_g316 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAG2893651.1	29.3	205	1219	468	3.00e-13	79.0	16.7	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2893651.1 hypothetical protein PC117_g23727 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAF4324102.1	25.2	329	1219	597	3.42e-13	79.3	26.3	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324102.1 hypothetical protein G195_002677 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4325458.1	33.0	188	1219	244	5.70e-13	75.1	15.0	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325458.1 hypothetical protein G195_000936 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4325748.1	23.1	333	1219	1700	2.41e-12	77.4	27.0	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325748.1 hypothetical protein G195_000707 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4325419.1	24.3	309	1219	1896	2.47e-12	77.4	25.1	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325419.1 hypothetical protein G195_001006 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAE9090418.1	32.7	147	1219	576	2.98e-12	76.3	11.6	53985	Oomycota	Phytophthora	Phytophthora fragariae	KAE9090418.1 hypothetical protein PF010_g18587 [Phytophthora fragariae]
Pcub-SC1982_037_000143.1	KAG3106695.1	32.9	146	1219	608	2.18e-11	73.6	11.7	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3106695.1 hypothetical protein PC122_g199 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAG2974514.1	27.2	184	1219	419	1.55e-10	70.1	14.3	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2974514.1 hypothetical protein PC120_g25982 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAF4325872.1	27.2	184	1219	584	2.49e-10	70.1	14.3	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325872.1 hypothetical protein G195_000560 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAG2872392.1	24.6	179	1219	211	2.01e-09	63.9	14.7	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2872392.1 hypothetical protein PC115_g24616, partial [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAG2971059.1	27.0	163	1219	694	3.38e-09	66.6	13.4	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2971059.1 hypothetical protein PC120_g26505 [Phytophthora cactorum]
Pcub-SC1982_037_000143.1	KAF4324691.1	30.4	168	1219	1267	4.37e-09	66.6	13.4	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324691.1 hypothetical protein G195_001895 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4326267.1	28.9	149	1219	1110	5.51e-09	66.2	12.1	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4326267.1 hypothetical protein G195_000069 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4324564.1	28.0	161	1219	586	6.79e-09	65.5	13.0	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324564.1 hypothetical protein G195_002021 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4325435.1	24.6	179	1219	346	9.60e-09	63.9	14.7	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325435.1 hypothetical protein G195_000991 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAF4324986.1	30.3	122	1219	1177	9.65e-09	65.5	10.0	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4324986.1 hypothetical protein G195_001679 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000143.1	KAG2967481.1	30.9	152	1219	491	2.27e-08	63.5	12.4	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2967481.1 hypothetical protein PC120_g26955 [Phytophthora cactorum]
Pcub-SC1982_037_000137.1	KAF4322896.1	34.5	148	284	305	4.21e-14	75.9	51.4	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4322896.1 hypothetical protein G195_004122 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000137.1	KAG3106614.1	34.5	148	284	310	4.41e-14	75.9	51.4	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG3106614.1 hypothetical protein PC122_g183 [Phytophthora cactorum]
Pcub-SC1982_037_000137.1	KAF4325948.1	32.9	149	284	225	4.96e-10	63.2	50.7	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4325948.1 hypothetical protein G195_000400 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000137.1	KAF4322467.1	28.5	151	284	191	3.81e-05	48.5	52.1	1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4322467.1 hypothetical protein G195_004604 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000141.1	TYZ69117.1	34.6	442	445	1010	1.99e-71	248	99.1	1485010	Oomycota	Globisporangium	[Pythium] brassicae (nom. inval.)	TYZ69117.1 hypothetical protein PybrP1_008867 [[Pythium] brassicae (nom. inval.)]
Pcub-SC1982_037_000141.1	KAF1322339.1	34.3	443	445	1009	5.17e-71	246	99.1	82926	Oomycota	Globisporangium	Globisporangium splendens	KAF1322339.1 Alpha-aminoadipic semialdehyde synthase, partial [Globisporangium splendens]
Pcub-SC1982_037_000141.1	TMW55077.1	35.0	446	445	1008	3.51e-70	244	99.1	41045	Oomycota	Pythium	Pythium oligandrum	TMW55077.1 hypothetical protein Poli38472_013839 [Pythium oligandrum]
Pcub-SC1982_037_000141.1	XP_008903673.1	35.6	449	445	1014	2.51e-69	242	99.6	4792;761204	Oomycota	Phytophthora	Phytophthora nicotianae	XP_008903673.1 hypothetical protein PPTG_10143 [Phytophthora nicotianae INRA-310]
Pcub-SC1982_037_000141.1	ETO77682.1	35.6	449	445	1014	2.51e-69	242	99.6	1317064;1317066	Oomycota	Phytophthora	Phytophthora nicotianae	ETO77682.1 hypothetical protein F444_07127 [Phytophthora nicotianae P1976]
Pcub-SC1982_037_000141.1	ETK88836.1	35.6	449	445	1026	2.76e-69	242	99.6	4792;1317063	Oomycota	Phytophthora	Phytophthora nicotianae	ETK88836.1 hypothetical protein L915_06960, partial [Phytophthora nicotianae]
Pcub-SC1982_037_000141.1	KUF95870.1	35.6	449	445	1042	3.10e-69	242	99.6	4792	Oomycota	Phytophthora	Phytophthora nicotianae	KUF95870.1 hypothetical protein AM588_10008590 [Phytophthora nicotianae]
Pcub-SC1982_037_000141.1	ETI48954.1	35.6	449	445	1014	3.45e-69	241	99.6	1317065	Oomycota	Phytophthora	Phytophthora nicotianae	ETI48954.1 hypothetical protein F443_07058 [Phytophthora nicotianae P1569]
Pcub-SC1982_037_000141.1	OQR85292.1	35.9	448	445	501	5.77e-69	231	99.1	1202772	Oomycota	Achlya	Achlya hypogyna	OQR85292.1 alpha-aminoadipic semialdehyde synthase [Achlya hypogyna]
Pcub-SC1982_037_000141.1	POM62970.1	34.9	444	445	1015	4.47e-68	238	99.1	4796	Oomycota	Phytophthora	Phytophthora palmivora	POM62970.1 Alpha-aminoadipic semialdehyde synthase [Phytophthora palmivora]
Pcub-SC1982_037_000141.1	XP_012210909.1	34.5	446	445	466	5.17e-68	228	99.1	695850	Oomycota	Saprolegnia	Saprolegnia parasitica	XP_012210909.1 saccharopine dehydrogenase [Saprolegnia parasitica CBS 223.65]
Pcub-SC1982_037_000141.1	KAF4318700.1	34.2	444	445	996	7.30e-68	238	99.1	325452;1284355	Oomycota	Phytophthora	Phytophthora kernoviae	KAF4318700.1 hypothetical protein G195_007993 [Phytophthora kernoviae 00238/432]
Pcub-SC1982_037_000141.1	KAG2520443.1	34.2	444	445	996	7.30e-68	238	99.1	325452	Oomycota	Phytophthora	Phytophthora kernoviae	KAG2520443.1 hypothetical protein JM16_006707 [Phytophthora kernoviae]
Pcub-SC1982_037_000141.1	RLN49072.1	34.2	444	445	1003	7.71e-68	238	99.1	325452	Oomycota	Phytophthora	Phytophthora kernoviae	RLN49072.1 hypothetical protein BBJ29_006864 [Phytophthora kernoviae]
Pcub-SC1982_037_000141.1	RLN58195.1	34.2	444	445	1003	1.46e-67	237	99.1	325452	Oomycota	Phytophthora	Phytophthora kernoviae	RLN58195.1 hypothetical protein BBP00_00007126 [Phytophthora kernoviae]
Pcub-SC1982_037_000141.1	GLD99985.1	34.2	447	445	1011	2.13e-67	236	99.1	114742	Oomycota	Pythium	Pythium insidiosum	GLD99985.1 hypothetical protein PINS_up008713 [Pythium insidiosum]
Pcub-SC1982_037_000141.1	KAH7479263.1	35.1	444	445	1015	4.15e-67	236	99.1	164328	Oomycota	Phytophthora	Phytophthora ramorum	KAH7479263.1 Alpha-aminoadipic semialdehyde synthase [Phytophthora ramorum]
Pcub-SC1982_037_000141.1	RHZ02362.1	34.2	448	445	489	4.95e-67	226	99.1	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ02362.1 hypothetical protein DYB31_013554, partial [Aphanomyces astaci]
Pcub-SC1982_037_000141.1	XP_024573353.1	35.2	446	445	1010	7.56e-67	235	99.1	4781	Oomycota	Plasmopara	Plasmopara halstedii	XP_024573353.1 alpha-aminoadipic semialdehyde [Plasmopara halstedii]
Pcub-SC1982_037_000141.1	CCI11460.1	33.9	446	445	979	1.13e-66	234	99.1	65357	Oomycota	Albugo	Albugo candida	CCI11460.1 unnamed protein product [Albugo candida]
Pcub-SC1982_037_000141.1	OQR95300.1	35.2	449	445	1028	1.18e-66	234	99.1	74557	Oomycota	Thraustotheca	Thraustotheca clavata	OQR95300.1 alpha-aminoadipic semialdehyde synthase, partial [Thraustotheca clavata]
Pcub-SC1982_037_000141.1	KAG6950631.1	34.9	447	445	1014	1.47e-66	234	99.1	2496075	Oomycota	Phytophthora	Phytophthora aleatoria	KAG6950631.1 hypothetical protein JG688_00014075 [Phytophthora aleatoria]
Pcub-SC1982_037_000141.1	RLN58428.1	34.8	446	445	1017	1.50e-66	234	99.6	2483409	Oomycota	Nothophytophthora	Nothophytophthora sp. Chile5	RLN58428.1 hypothetical protein BBJ28_00007446 [Nothophytophthora sp. Chile5]
Pcub-SC1982_037_000141.1	KAG2772681.1	34.9	447	445	1014	2.02e-66	234	99.1	29920	Oomycota	Phytophthora	Phytophthora cactorum	KAG2772681.1 Alpha-aminoadipic semialdehyde synthase [Phytophthora cactorum]
Pcub-SC1982_037_000141.1	KAG7380555.1	35.1	444	445	1015	2.03e-66	234	99.1	221518	Oomycota	Phytophthora	Phytophthora pseudosyringae	KAG7380555.1 hypothetical protein PHYPSEUDO_007065 [Phytophthora pseudosyringae]
Pcub-SC1982_037_000138.1	RHZ22389.1	22.9	166	1253	294	5.91e-11	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ22389.1 hypothetical protein DYB26_009997, partial [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	KAF0757681.1	22.9	166	1253	457	1.88e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	KAF0757681.1 hypothetical protein AaE_004194 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	KAG9412550.1	21.9	169	1253	607	2.04e-10	70.5	13.2	112091	Oomycota	Aphanomyces	Aphanomyces cochlioides	KAG9412550.1 hypothetical protein AC1031_015460 [Aphanomyces cochlioides]
Pcub-SC1982_037_000138.1	RHY07474.1	22.9	166	1253	687	2.97e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY07474.1 hypothetical protein DYB36_006437 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	RHZ00332.1	22.9	166	1253	687	2.97e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHZ00332.1 hypothetical protein DYB31_004833 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	RLO13176.1	22.9	166	1253	687	2.97e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RLO13176.1 hypothetical protein DYB28_001452 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	RHY62433.1	22.9	166	1253	687	2.97e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY62433.1 hypothetical protein DYB34_010827 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	RHY39431.1	22.9	166	1253	687	2.97e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY39431.1 hypothetical protein DYB38_009613 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	RHY49298.1	22.9	166	1253	687	2.97e-10	70.1	12.8	112090	Oomycota	Aphanomyces	Aphanomyces astaci	RHY49298.1 hypothetical protein DYB30_002361 [Aphanomyces astaci]
Pcub-SC1982_037_000138.1	KAF0731852.1	21.3	169	1253	714	5.26e-10	69.3	13.2	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAF0731852.1 hypothetical protein Ae201684_010952 [Aphanomyces euteiches]
Pcub-SC1982_037_000138.1	KAH9150388.1	24.6	134	1253	674	4.51e-09	66.2	10.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9150388.1 hypothetical protein AeRB84_006749 [Aphanomyces euteiches]
Pcub-SC1982_037_000138.1	KAH9058480.1	24.6	134	1253	674	5.93e-09	65.9	10.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9058480.1 hypothetical protein Ae201684P_005823 [Aphanomyces euteiches]
Pcub-SC1982_037_000138.1	KAH9088116.1	24.6	134	1253	674	5.93e-09	65.9	10.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9088116.1 hypothetical protein LEN26_019655 [Aphanomyces euteiches]
Pcub-SC1982_037_000138.1	KAH9123704.1	24.6	134	1253	674	5.93e-09	65.9	10.4	100861	Oomycota	Aphanomyces	Aphanomyces euteiches	KAH9123704.1 hypothetical protein AeMF1_005393 [Aphanomyces euteiches]
